time,inter_arrival,pkt_size,ttl
27.45312,3.999999999848569e-05,66,64
27.568958,0.11583800000000011,65226,64
27.569034,7.599999999996498e-05,65226,64
27.569071,3.700000000250725e-05,818,64
27.569078,7.000000000090267e-06,66,64
27.569127,4.900000000063187e-05,66,64
27.685993,0.11686599999999814,65226,64
27.686082,8.899999999911756e-05,65226,64
27.686119,3.700000000250725e-05,818,64
27.686159,3.999999999848569e-05,66,64
27.686201,4.2000000000541604e-05,66,64
27.80199,0.11578899999999948,65226,64
27.802073,8.300000000005525e-05,65226,64
27.802114,4.099999999951365e-05,818,64
27.802141,2.6999999999333113e-05,66,64
27.802189,4.7999999999603915e-05,66,64
27.918961,0.11677200000000099,65226,64
27.919039,7.80000000020209e-05,65226,64
27.919075,3.599999999792658e-05,818,64
27.9191,2.5000000000829914e-05,66,64
27.919147,4.699999999857596e-05,66,64
28.03496,0.11581300000000283,65226,64
28.035057,9.699999999668307e-05,65226,64
28.03509,3.300000000194814e-05,66,64
28.035105,1.5000000001208491e-05,818,64
28.035129,2.3999999999801958e-05,66,64
28.035164,3.500000000045134e-05,66,64
28.151957,0.1167929999999977,65226,64
28.152046,8.899999999911756e-05,65226,64
28.152066,2.000000000279556e-05,66,64
28.152098,3.199999999736747e-05,818,64
28.152111,1.3000000002705292e-05,66,64
28.152126,1.4999999997655777e-05,66,64
28.267959,0.11583300000000207,65226,64
28.268041,8.19999999990273e-05,65226,64
28.268068,2.6999999999333113e-05,66,64
28.268079,1.100000000064938e-05,818,64
28.268091,1.1999999998124622e-05,66,64
28.268103,1.2000000001677336e-05,66,64
28.384959,0.11685599999999852,65226,64
28.385059,9.999999999976694e-05,65226,64
28.385078,1.9000000001767603e-05,66,64
28.385114,3.600000000147929e-05,818,64
28.385126,1.1999999998124622e-05,66,64
28.38514,1.4000000000180535e-05,66,64
28.500987,0.1158469999999987,65226,64
28.501067,8.00000000005241e-05,65226,64
28.501104,3.700000000250725e-05,66,64
28.501108,3.999999997006398e-06,818,64
28.501133,2.5000000000829914e-05,66,64
28.501154,2.1000000000270802e-05,66,64
28.617957,0.11680300000000088,65226,64
28.618036,7.899999999949614e-05,65226,64
28.618047,1.100000000064938e-05,66,64
28.618074,2.6999999999333113e-05,818,64
28.618081,7.000000000090267e-06,66,64
28.618098,1.699999999971169e-05,66,64
28.733987,0.11588899999999924,65226,64
28.734104,0.00011699999999947863,65226,64
28.734115,1.100000000064938e-05,66,64
28.734158,4.300000000156956e-05,818,64
28.734174,1.5999999998683734e-05,66,64
28.734193,1.9000000001767603e-05,66,64
28.850954,0.11676100000000034,65226,64
28.851029,7.499999999893703e-05,65226,64
28.851074,4.500000000007276e-05,818,64
28.851417,0.0003430000000008704,66,64
28.96696,0.11554299999999884,65226,64
28.967023,6.30000000008124e-05,65226,64
28.967042,1.899999999821489e-05,66,64
28.967053,1.100000000064938e-05,818,64
28.967064,1.100000000064938e-05,66,64
28.967076,1.1999999998124622e-05,66,64
29.083967,0.11689100000000252,65226,64
29.084054,8.699999999706165e-05,65226,64
29.084088,3.4000000002976094e-05,818,64
29.084097,8.999999998593466e-06,66,64
29.084154,5.7000000001750095e-05,66,64
29.19996,0.11580599999999919,65226,64
29.200044,8.39999999975305e-05,65226,64
29.200071,2.7000000002885827e-05,66,64
29.200092,2.1000000000270802e-05,818,64
29.200109,1.699999999971169e-05,66,64
29.200126,1.699999999971169e-05,66,64
29.316964,0.11683799999999778,65226,64
29.317041,7.700000000099294e-05,65226,64
29.31707,2.9000000001389026e-05,818,64
29.317077,7.000000000090267e-06,66,64
29.317121,4.39999999990448e-05,66,64
29.432958,0.11583699999999908,65226,64
29.433041,8.300000000005525e-05,65226,64
29.433074,3.300000000194814e-05,818,64
29.43309,1.5999999998683734e-05,66,64
29.433146,5.600000000072214e-05,66,64
29.549958,0.11681199999999947,65226,64
29.550037,7.899999999949614e-05,65226,64
29.550081,4.39999999990448e-05,818,64
29.550104,2.3000000002326715e-05,66,64
29.550169,6.49999999993156e-05,66,64
29.665996,0.11582699999999946,65226,64
29.666071,7.499999999893703e-05,65226,64
29.666108,3.700000000250725e-05,818,64
29.66613,2.1999999997746045e-05,66,64
29.666177,4.700000000212867e-05,66,64
29.782997,0.11682000000000059,65226,64
29.783091,9.399999999715192e-05,65226,64
29.78314,4.900000000063187e-05,818,64
29.783323,0.0001829999999998222,66,64
29.898961,0.11563800000000057,65226,64
29.899036,7.499999999893703e-05,65226,64
29.899079,4.300000000156956e-05,818,64
29.899091,1.1999999998124622e-05,66,64
29.899148,5.7000000001750095e-05,66,64
30.015963,0.116814999999999,65226,64
30.016045,8.19999999990273e-05,65226,64
30.016077,3.200000000092018e-05,818,64
30.016106,2.9000000001389026e-05,66,64
30.016153,4.699999999857596e-05,66,64
30.131964,0.11581100000000077,65226,64
30.132057,9.299999999967667e-05,65226,64
30.132102,4.500000000007276e-05,66,64
30.132119,1.699999999971169e-05,818,64
30.132147,2.800000000036107e-05,66,64
30.132183,3.600000000147929e-05,66,64
30.248957,0.11677399999999949,65226,64
30.249036,7.899999999949614e-05,65226,64
30.249078,4.2000000000541604e-05,818,64
30.249097,1.899999999821489e-05,66,64
30.249151,5.400000000221894e-05,66,64
30.364956,0.11580499999999816,65226,64
30.365028,7.199999999940587e-05,65226,64
30.365064,3.600000000147929e-05,818,64
30.365106,4.2000000000541604e-05,66,64
30.365145,3.8999999997457735e-05,66,64
30.481987,0.11684200000000189,65226,64
30.482105,0.00011800000000050659,65226,64
30.482156,5.099999999913507e-05,818,64
30.482242,8.599999999958641e-05,66,64
30.59799,0.11574799999999996,65226,64
30.598069,7.899999999949614e-05,65226,64
30.59812,5.1000000002687784e-05,818,64
30.59813,9.999999999621423e-06,66,64
30.598175,4.500000000007276e-05,66,64
30.714992,0.1168169999999975,65226,64
30.715071000000002,7.900000000304885e-05,65226,64
30.7151,2.8999999997836312e-05,66,64
30.715106,5.999999999062311e-06,818,64
30.715138,3.200000000092018e-05,66,64
30.715173,3.500000000045134e-05,66,64
30.831975,0.11680199999999985,65226,64
30.832096,0.00012100000000003774,65226,64
30.83214,4.39999999990448e-05,818,64
30.832151,1.100000000064938e-05,66,64
30.832206,5.499999999969418e-05,66,64
30.947952,0.11574600000000146,65226,64
30.948004,5.200000000016303e-05,65226,64
30.948032,2.800000000036107e-05,818,64
30.948046,1.4000000000180535e-05,66,64
30.948096,4.9999999998107114e-05,66,64
31.064971,0.11687500000000028,65226,64
31.065033,6.199999999978445e-05,65226,64
31.065063,2.999999999886427e-05,818,64
31.065105,4.2000000000541604e-05,66,64
31.065147,4.2000000000541604e-05,66,64
31.180954,0.11580700000000022,65226,64
31.181067,0.00011299999999891952,65226,64
31.181112,4.500000000007276e-05,818,64
31.181124,1.2000000001677336e-05,66,64
31.181179,5.499999999969418e-05,66,64
31.297989,0.11681000000000097,65226,64
31.298065,7.599999999996498e-05,65226,64
31.298121,5.5999999997169425e-05,818,64
31.298244,0.00012300000000209366,66,64
31.413985,0.11574099999999987,65226,64
31.414069,8.400000000108321e-05,65226,64
31.414097,2.800000000036107e-05,818,64
31.414165,6.799999999884676e-05,66,64
31.530949,0.11678399999999911,65226,64
31.531013,6.400000000184036e-05,65226,64
31.531041,2.7999999996808356e-05,818,64
31.531044,3.000000003083869e-06,66,64
31.531079,3.499999999689862e-05,66,64
31.646955,0.11587600000000009,65226,64
31.647036,8.100000000155205e-05,65226,64
31.647077,4.099999999951365e-05,818,64
31.647077,0.0,66,64
31.647115,3.799999999998249e-05,66,64
31.76394,0.11682500000000218,65226,64
31.76399,4.9999999998107114e-05,65226,64
31.764011,2.1000000000270802e-05,818,64
31.764075,6.399999999828765e-05,66,64
31.879945,0.11587000000000103,65226,64
31.880009,6.400000000184036e-05,65226,64
31.880037,2.800000000036107e-05,818,64
31.88029,0.00025299999999717215,66,64
31.996957,0.11666699999999963,65226,64
31.997036,7.900000000304885e-05,65226,64
31.997082,4.5999999997548e-05,818,64
31.997102,2.000000000279556e-05,66,64
31.997158,5.5999999997169425e-05,66,64
32.112959,0.1158009999999976,65226,64
32.113033,7.40000000050145e-05,65226,64
32.11307,3.6999999998954536e-05,818,64
32.113089,1.9000000001767603e-05,66,64
32.113137,4.7999999999603915e-05,66,64
32.229969,0.11683199999999516,65226,64
32.230082,0.00011300000000602495,65226,64
32.230131,4.899999999707916e-05,66,64
32.230138,6.999999996537554e-06,818,64
32.230177,3.900000000101045e-05,66,64
32.230212,3.500000000400405e-05,66,64
32.345956,0.1157439999999994,65226,64
32.346035,7.899999999949614e-05,65226,64
32.346077,4.2000000000541604e-05,818,64
32.346096,1.9000000001767603e-05,66,64
32.346163,6.699999999426609e-05,66,64
32.462991,0.11682800000000526,65226,64
32.463071,7.999999999697138e-05,65226,64
32.463108,3.6999999998954536e-05,818,64
32.463134,2.5999999998305157e-05,66,64
32.46318,4.600000000465343e-05,66,64
32.578957,0.11577700000000135,65226,64
32.579045,8.79999999980896e-05,65226,64
32.57908,3.499999999689862e-05,818,64
32.579096,1.6000000002236447e-05,66,64
32.579143,4.700000000212867e-05,66,64
32.695941,0.11679799999999574,65226,64
32.695992,5.099999999913507e-05,65226,64
32.69602,2.800000000036107e-05,818,64
32.696085,6.49999999993156e-05,66,64
32.811939,0.1158540000000059,65226,64
32.811992000000004,5.300000000119098e-05,65226,64
32.81202,2.7999999993255642e-05,818,64
32.812075,5.5000000003246896e-05,66,64
32.928937,0.11686199999999758,65226,64
32.928994,5.700000000530281e-05,65226,64
32.929017,2.2999999998774e-05,818,64
32.929251,0.00023399999999895726,66,64
33.044964,0.11571299999999951,65226,64
33.045054,9.000000000014552e-05,65226,64
33.045087,3.300000000194814e-05,66,64
33.045109,2.199999999419333e-05,818,64
33.045128,1.9000000001767603e-05,66,64
33.045154,2.5999999998305157e-05,66,64
33.099958,0.054804000000004294,67,64
33.100056,9.800000000126374e-05,66,64
33.100116,5.999999999772854e-05,67,64
33.100129,1.3000000002705292e-05,66,64
33.1002,7.099999999837792e-05,70,64
33.103743,0.003543000000000518,66,64
33.147792,0.044049000000001115,66,64
33.147812,1.9999999999242846e-05,347,64
33.147843,3.0999999999892225e-05,66,64
33.147943,9.999999999621423e-05,70,64
33.191754,0.04381100000000515,66,64
33.191814,5.999999999772854e-05,339,64
33.191825,1.100000000064938e-05,66,64
33.19203,0.00020500000000112095,66,64
33.192076,4.5999999997548e-05,66,64
33.19215,7.399999999790907e-05,67,64
33.192181,3.0999999999892225e-05,66,64
33.192249,6.799999999884676e-05,66,64
